year,scenario,region,elev_low,elev_high,value
2006,historical,AMU_DARYA,5000.0,6000.0,0.7443917808219183
2007,historical,AMU_DARYA,5000.0,6000.0,0.790961643835617
2008,historical,AMU_DARYA,5000.0,6000.0,0.3673497267759563
2009,historical,AMU_DARYA,5000.0,6000.0,0.6795890410958905
2010,historical,AMU_DARYA,5000.0,6000.0,0.6653917808219177
2011,historical,AMU_DARYA,5000.0,6000.0,0.5379616438356165
2012,historical,AMU_DARYA,5000.0,6000.0,0.7954180327868853
2013,historical,AMU_DARYA,5000.0,6000.0,0.5623109589041095
2014,historical,AMU_DARYA,5000.0,6000.0,0.5141575342465755
1981,historical,CHU_TALAS,0.0,1000.0,3.2459232876712347
1982,historical,CHU_TALAS,0.0,1000.0,3.9597616438356225
1983,historical,CHU_TALAS,0.0,1000.0,3.426145205479455
1984,historical,CHU_TALAS,0.0,1000.0,2.9668306010928998
1985,historical,CHU_TALAS,0.0,1000.0,3.887320547945208
1986,historical,CHU_TALAS,0.0,1000.0,2.575884931506851
1987,historical,CHU_TALAS,0.0,1000.0,3.4594712328767168
1988,historical,CHU_TALAS,0.0,1000.0,3.225800546448091
1989,historical,CHU_TALAS,0.0,1000.0,3.4281095890411004
1990,historical,CHU_TALAS,0.0,1000.0,2.577810958904112
1991,historical,CHU_TALAS,0.0,1000.0,3.0646082191780843
1992,historical,CHU_TALAS,0.0,1000.0,2.9248087431694008
1993,historical,CHU_TALAS,0.0,1000.0,2.640986301369864
1994,historical,CHU_TALAS,0.0,1000.0,3.013254794520553
1995,historical,CHU_TALAS,0.0,1000.0,2.7264602739726063
1996,historical,CHU_TALAS,0.0,1000.0,2.979795081967221
1997,historical,CHU_TALAS,0.0,1000.0,3.97890684931507
1998,historical,CHU_TALAS,0.0,1000.0,2.686306849315071
1999,historical,CHU_TALAS,0.0,1000.0,3.1538904109589048
2000,historical,CHU_TALAS,0.0,1000.0,3.0075737704918106
2001,historical,CHU_TALAS,0.0,1000.0,5.128164383561647
2002,historical,CHU_TALAS,0.0,1000.0,3.0796602739726073
2003,historical,CHU_TALAS,0.0,1000.0,3.072863013698634
2004,historical,CHU_TALAS,0.0,1000.0,3.0009398907103835
2005,historical,CHU_TALAS,0.0,1000.0,2.5987287671232893
2006,historical,CHU_TALAS,0.0,1000.0,3.5819342465753454
2007,historical,CHU_TALAS,0.0,1000.0,2.9359041095890457
2008,historical,CHU_TALAS,0.0,1000.0,2.3095683060109304
2009,historical,CHU_TALAS,0.0,1000.0,3.5972931506849375
2010,historical,CHU_TALAS,0.0,1000.0,3.480241095890414
