year,scenario,region,elev_low,elev_high,value
2001,historical,AMU_DARYA,3000.0,4000.0,0.42771648283274216
2002,historical,AMU_DARYA,3000.0,4000.0,0.3017755535285243
2003,historical,AMU_DARYA,3000.0,4000.0,0.30146535007583136
2004,historical,AMU_DARYA,3000.0,4000.0,0.2623978750116989
2005,historical,AMU_DARYA,3000.0,4000.0,0.2872404570187703
2006,historical,AMU_DARYA,3000.0,4000.0,0.41214727412164076
2007,historical,AMU_DARYA,3000.0,4000.0,0.35879420064176226
2008,historical,AMU_DARYA,3000.0,4000.0,0.2655786718826866
2009,historical,AMU_DARYA,3000.0,4000.0,0.29511205225446224
2010,historical,AMU_DARYA,3000.0,4000.0,0.34000309566105713
2011,historical,AMU_DARYA,3000.0,4000.0,0.3203458738446218
2012,historical,AMU_DARYA,3000.0,4000.0,0.33085177996650156
2013,historical,AMU_DARYA,3000.0,4000.0,0.30866893471343176
2014,historical,AMU_DARYA,3000.0,4000.0,0.3636295162873924
1981,historical,AMU_DARYA,4000.0,5000.0,0.24596009541315983
1982,historical,AMU_DARYA,4000.0,5000.0,0.46220768658271183
1983,historical,AMU_DARYA,4000.0,5000.0,0.25431053305709356
1984,historical,AMU_DARYA,4000.0,5000.0,0.4100426252771044
1985,historical,AMU_DARYA,4000.0,5000.0,0.22403164165374262
1986,historical,AMU_DARYA,4000.0,5000.0,0.31387931337022185
1987,historical,AMU_DARYA,4000.0,5000.0,0.3109035525529597
1988,historical,AMU_DARYA,4000.0,5000.0,0.3559529791377387
1989,historical,AMU_DARYA,4000.0,5000.0,0.209033508737328
1990,historical,AMU_DARYA,4000.0,5000.0,0.16739165142024287
1991,historical,AMU_DARYA,4000.0,5000.0,0.25587171558091754
1992,historical,AMU_DARYA,4000.0,5000.0,0.25306565904684286
1993,historical,AMU_DARYA,4000.0,5000.0,0.3178962534376431
1994,historical,AMU_DARYA,4000.0,5000.0,0.2900886532520044
1995,historical,AMU_DARYA,4000.0,5000.0,0.2389948501412916
1996,historical,AMU_DARYA,4000.0,5000.0,0.2817385150687523
1997,historical,AMU_DARYA,4000.0,5000.0,0.24369329905309856
1998,historical,AMU_DARYA,4000.0,5000.0,0.2685904473451596
1999,historical,AMU_DARYA,4000.0,5000.0,0.20974700471387434
2000,historical,AMU_DARYA,4000.0,5000.0,0.23125939050122496
2001,historical,AMU_DARYA,4000.0,5000.0,0.4831420645631476
2002,historical,AMU_DARYA,4000.0,5000.0,0.3415289017855475
2003,historical,AMU_DARYA,4000.0,5000.0,0.22626383154753876
2004,historical,AMU_DARYA,4000.0,5000.0,0.16210871041729458
2005,historical,AMU_DARYA,4000.0,5000.0,0.16276496283648115
2006,historical,AMU_DARYA,4000.0,5000.0,0.3301328690174019
2007,historical,AMU_DARYA,4000.0,5000.0,0.3301971340553784
2008,historical,AMU_DARYA,4000.0,5000.0,0.19249546437056564
2009,historical,AMU_DARYA,4000.0,5000.0,0.24245771431784927
2010,historical,AMU_DARYA,4000.0,5000.0,0.26785183423038267
2011,historical,AMU_DARYA,4000.0,5000.0,0.234594910893775
2012,historical,AMU_DARYA,4000.0,5000.0,0.35499833273815384
2013,historical,AMU_DARYA,4000.0,5000.0,0.24861305281857804
2014,historical,AMU_DARYA,4000.0,5000.0,0.3181041985071507
1981,historical,AMU_DARYA,5000.0,6000.0,0.2563328767123288
1982,historical,AMU_DARYA,5000.0,6000.0,0.6672821917808219
1983,historical,AMU_DARYA,5000.0,6000.0,0.47184794520547935
1984,historical,AMU_DARYA,5000.0,6000.0,0.5113852459016395
1985,historical,AMU_DARYA,5000.0,6000.0,0.25917397260273994
1986,historical,AMU_DARYA,5000.0,6000.0,0.3642958904109591
1987,historical,AMU_DARYA,5000.0,6000.0,0.37710821917808235
1988,historical,AMU_DARYA,5000.0,6000.0,0.3930628415300544
1989,historical,AMU_DARYA,5000.0,6000.0,0.2647041095890409
1990,historical,AMU_DARYA,5000.0,6000.0,0.19610136986301374
1991,historical,AMU_DARYA,5000.0,6000.0,0.29027260273972627
1992,historical,AMU_DARYA,5000.0,6000.0,0.28976366120218583
1993,historical,AMU_DARYA,5000.0,6000.0,0.43916849315068496
1994,historical,AMU_DARYA,5000.0,6000.0,0.3423452054794523
1995,historical,AMU_DARYA,5000.0,6000.0,0.27573698630137
1996,historical,AMU_DARYA,5000.0,6000.0,0.28198497267759576
1997,historical,AMU_DARYA,5000.0,6000.0,0.2938520547945206
1998,historical,AMU_DARYA,5000.0,6000.0,0.35212191780821944
1999,historical,AMU_DARYA,5000.0,6000.0,0.23980684931506865
2000,historical,AMU_DARYA,5000.0,6000.0,0.2695587431693991
2001,historical,AMU_DARYA,5000.0,6000.0,0.6533205479452056
2002,historical,AMU_DARYA,5000.0,6000.0,0.42306986301369875
2003,historical,AMU_DARYA,5000.0,6000.0,0.30686438356164414
2004,historical,AMU_DARYA,5000.0,6000.0,0.28847267759562834
2005,historical,AMU_DARYA,5000.0,6000.0,0.1915136986301371
